Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  9,   8,  475.313,   32,    0.345,   93.891,  274,  6.8E-02, 1.21E+03,   21,    0.875,  171.858,  150,    0.125,   66.927,  252,  4.9E-02,  136.708,  122,  9.9E-02, 1.25E+03,   26,    0.908, 2.50E+03,   16,    1.812,  322.559,    9,    0.234,    0.000,  999,    0.000,  506.256,   20,    0.367, 1.48E+03,   22,    1.075,  156.211,  105,    0.113, 2.90E+03,    6,    2.102,  408.077,   46,    0.296,   81.827,   40,  5.9E-02,  254.800,   91,    0.185,    1.958,  999,  1.4E-03,  322.559,    9,    0.234, 3.31E+03,    4,    2.398, 1.38E+03,    6,    1.000, 3.75E+03,   15,    2.720, 1.62E+03,   35,    1.178,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.49E+03,   10,    1.807,  130.581,  180,  9.5E-02, 5.46E+03,    9,    3.963,  963.535,   25,    0.699, 2.88E+03,   19,    2.092, 2.84E+03,   15,    2.061, 1.62E+03,   35,    1.178, 5.47E+03,   10,    3.969, 2.49E+03,   10,    1.807, 5.59E+03,    9,    4.057
  9,   9,  717.179,   24,    0.455,    0.000,  999,    0.000,  533.881,   58,    0.338, 1.04E+03,   31,    0.662,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.76E+03,   20,    1.117, 2.68E+03,   15,    1.699,  463.955,    6,    0.294,    0.000,  999,    0.000,  622.719,   17,    0.395, 1.25E+03,   29,    0.792,  265.632,   69,    0.168, 3.90E+03,    3,    2.475,    0.000,  999,    0.000,   64.112,   56,  4.1E-02,    0.000,  999,    0.000,  288.704,   54,    0.183,  463.955,    6,    0.294, 3.90E+03,    3,    2.475, 1.58E+03,    5,    1.000, 4.44E+03,   13,    2.815, 2.44E+03,   31,    1.547,    0.000,  999,    0.000,    0.000,  999,    0.000, 3.36E+03,   11,    2.128,  536.287,   56,    0.340, 9.22E+03,    8,    5.849, 1.33E+03,   23,    0.840, 2.45E+03,   25,    1.556, 2.10E+03,   22,    1.334, 2.44E+03,   31,    1.547, 6.22E+03,   12,    3.944, 3.36E+03,   11,    2.128, 9.76E+03,    8,    6.189
  4,   4,    0.000,  999,    0.000,  467.936,   87,    0.261, 1.65E+03,   26,    0.922,  139.742,  307,  7.8E-02,    0.000,  999,    0.000,   23.399,  999,  1.3E-02,  356.231,  149,    0.199, 2.17E+03,   27,    1.215,  647.607,    9,    0.362,    0.000,  999,    0.000,  331.972,   52,    0.185, 1.16E+03,   50,    0.648,  134.416,  209,  7.5E-02, 2.43E+03,   15,    1.359, 1.89E+03,   16,    1.057,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  647.607,    9,    0.362, 4.33E+03,    6,    2.417, 1.79E+03,    8,    1.000, 2.53E+03,   34,    1.414, 9.28E+03,   15,    5.182,    0.000,  999,    0.000, 2.29E+03,   46,    1.279, 5.71E+03,   16,    3.189, 2.90E+03,   30,    1.620, 1.13E+04,   12,    6.329, 2.36E+03,   32,    1.318,    0.000,  999,    0.000,    0.000,  999,    0.000, 9.28E+03,   15,    5.182, 1.16E+04,   11,    6.499, 8.00E+03,   11,    4.468, 1.42E+04,    9,    7.950
  4,   5,    0.000,  999,    0.000,  186.656,  276,  8.8E-02,    0.000,  999,    0.000, 2.12E+03,    9,    1.000,    0.000,  999,    0.000,   84.549,  382,  4.0E-02,  770.886,  123,    0.364,  652.048,  161,    0.308,    0.000,  999,    0.000,  952.253,    8,    0.450,  341.603,   77,    0.161, 2.27E+03,   39,    1.073,    0.000,  999,    0.000, 4.71E+03,    6,    2.228,    0.000,  999,    0.000,  286.087,   28,    0.135,  922.464,   54,    0.436, 1.39E+03,   22,    0.659,  952.253,    8,    0.450, 4.71E+03,    6,    2.228, 2.12E+03,    9,    1.000, 1.42E+03,  113,    0.672, 5.83E+03,   18,    2.753,    0.000,  999,    0.000, 1.33E+03,   59,    0.629, 3.10E+03,   27,    1.466, 1.44E+03,   40,    0.681, 9.12E+03,   13,    4.307,  872.212,   79,    0.412,    0.000,  999,    0.000, 3.52E+03,   19,    1.664, 5.83E+03,   18,    2.753, 6.70E+03,   13,    3.165, 4.43E+03,   13,    2.095, 1.06E+04,   11,    4.988
  4,   6,    0.000,  999,    0.000,   62.107,  796,  3.0E-02,    0.000,  999,    0.000, 2.07E+03,   12,    1.000,  168.878,  183,  8.1E-02,  178.301,  172,  8.6E-02, 1.40E+03,  118,    0.675, 2.03E+03,   92,    0.981,  330.105,  229,    0.159,  537.430,  141,    0.259,  344.418,  107,    0.166, 2.33E+03,   49,    1.125,    0.000,  999,    0.000, 4.12E+03,    8,    1.985,    0.000,  999,    0.000,  114.820,   73,  5.5E-02,  285.078,  171,    0.137,  897.569,   46,    0.433,  867.535,   10,    0.418, 4.12E+03,    8,    1.985, 2.07E+03,   12,    1.000, 3.43E+03,   88,    1.656, 5.68E+03,   36,    2.738,    0.000,  999,    0.000, 1.51E+03,   53,    0.728, 2.54E+03,   34,    1.227,  932.004,   55,    0.449, 3.62E+03,   36,    1.747,  638.860,   92,    0.308, 5.01E+03,   29,    2.418, 1.55E+03,   41,    0.749, 5.68E+03,   36,    2.738, 1.13E+04,   10,    5.464, 4.05E+03,   14,    1.955, 4.55E+03,   27,    2.196
  4,   7,   60.181,  723,  3.2E-02,  365.612,  103,    0.193,    0.000,  999,    0.000, 1.89E+03,   10,    1.000,  156.448,  148,  8.3E-02,  263.370,   87,    0.139, 1.39E+03,   65,    0.733, 3.84E+03,   27,    2.028,  666.296,   11,    0.352,    0.000,  999,    0.000,  411.697,   65,    0.217, 1.03E+03,   79,    0.542,    0.000,  999,    0.000, 3.64E+03,    6,    1.923,    0.000,  999,    0.000,   54.583,  116,  2.9E-02,  315.965,  114,    0.167,  117.774,  247,  6.2E-02,  666.296,   11,    0.352, 3.64E+03,    6,    1.923, 1.89E+03,   10,    1.000, 5.23E+03,   28,    2.761, 3.77E+03,   34,    1.990,    0.000,  999,    0.000,  711.029,   78,    0.375, 2.18E+03,   30,    1.151,  586.639,   63,    0.310, 3.67E+03,   27,    1.939,  616.450,   59,    0.325, 3.44E+03,   27,    1.813, 2.12E+03,   26,    1.117, 3.77E+03,   34,    1.990, 7.82E+03,   12,    4.129, 2.89E+03,   16,    1.527, 4.26E+03,   22,    2.248
  4,   8,  461.827,   57,    0.192,  418.255,  104,    0.174, 1.36E+03,   37,    0.563, 1.05E+03,   49,    0.437,   62.288,  438,  2.6E-02,  169.274,  163,  7.0E-02, 1.94E+03,   28,    0.805, 1.93E+03,   31,    0.800,  869.224,    6,    0.361,    0.000,  999,    0.000,  727.182,   25,    0.302, 1.54E+03,   37,    0.640,    0.000,  999,    0.000, 4.39E+03,    6,    1.821,  208.550,  141,  8.7E-02,  171.903,   35,  7.1E-02,  130.382,  307,  5.4E-02,  370.239,   68,    0.154,  869.224,    6,    0.361, 4.59E+03,    5,    1.907, 2.41E+03,    6,    1.000, 3.86E+03,   22,    1.604, 6.73E+03,   20,    2.796,    0.000,  999,    0.000, 1.62E+03,   42,    0.671,  883.811,   74,    0.367, 1.17E+03,   44,    0.484, 1.79E+03,   50,    0.745,  255.458,  136,    0.106, 1.17E+03,   73,    0.487,  112.159,  380,  4.7E-02, 6.73E+03,   20,    2.796, 8.16E+03,   11,    3.389, 2.50E+03,   17,    1.038, 2.96E+03,   28,    1.229
  4,   9,  488.179,   73,    0.238,    0.000,  999,    0.000, 2.05E+03,    7,    1.000,    0.000,  999,    0.000,  124.104,  215,  6.1E-02,  102.011,  255,  5.0E-02, 3.02E+03,   26,    1.475, 2.81E+03,   31,    1.370,  855.864,    7,    0.417,    0.000,  999,    0.000, 1.01E+03,   21,    0.493, 2.63E+03,   24,    1.284,  459.154,   88,    0.224, 3.18E+03,    8,    1.551,  737.245,   38,    0.360,  131.869,   46,  6.4E-02,  129.021,  302,  6.3E-02,  128.874,  184,  6.3E-02,  855.864,    7,    0.417, 3.92E+03,    5,    1.911, 2.05E+03,    7,    1.000, 5.83E+03,   23,    2.845,    0.000,  999,    0.000,  842.800,   33,    0.411,  177.329,   79,  8.6E-02, 3.71E+03,   10,    1.810,  141.436,   65,  6.9E-02, 9.90E+03,    8,    4.830,  829.289,   43,    0.405, 5.04E+03,   12,    2.457, 3.10E+03,   15,    1.511,  842.800,   33,    0.411, 6.71E+03,   10,    3.273, 3.89E+03,   10,    1.897, 1.00E+04,    8,    4.899
  4,  10, 5.04E+03,   26,    2.384,  121.346,  349,  5.7E-02, 1.08E+03,  131,    0.509, 1.04E+03,  135,    0.491,  219.730,  122,    0.104,  251.206,  105,    0.119, 9.59E+03,   17,    4.534, 9.36E+03,   22,    4.427,  796.496,    9,    0.377,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.61E+03,   49,    0.762, 7.70E+03,   17,    3.643, 4.38E+03,    6,    2.073,    0.000,  999,    0.000,  306.705,   23,    0.145,  975.452,   41,    0.461,  925.655,   38,    0.438,  796.496,    9,    0.377, 4.38E+03,    6,    2.073, 2.11E+03,    9,    1.000, 1.90E+04,   16,    8.962,    0.000,  999,    0.000, 1.11E+03,   24,    0.525,  167.427,   93,  7.9E-02, 1.99E+03,   18,    0.942,  179.437,   59,  8.5E-02, 3.43E+03,   22,    1.621,  591.542,   38,    0.280, 3.71E+03,   19,    1.755, 2.74E+03,   18,    1.295, 1.11E+03,   24,    0.525, 5.41E+03,   15,    2.560, 2.16E+03,   16,    1.022, 3.61E+03,   21,    1.706
  5,   4, 2.46E+03,   20,    1.585,  372.478,  112,    0.240, 1.55E+03,   11,    1.000,    0.000,  999,    0.000,   43.589,  604,  2.8E-02,  182.978,  142,    0.118, 1.15E+03,   87,    0.740, 2.87E+03,   39,    1.852,  465.370,  132,    0.300,  303.805,  202,    0.196,  288.441,   92,    0.186, 1.81E+03,   49,    1.165,    0.000,  999,    0.000, 3.07E+03,   11,    1.978,  101.634,  383,  6.6E-02,   57.590,  117,  3.7E-02,  141.073,  298,  9.1E-02,    0.000,  999,    0.000,  769.175,    9,    0.496, 3.17E+03,    8,    2.044, 1.55E+03,   11,    1.000, 4.02E+03,   44,    2.593,    0.000,  999,    0.000, 2.68E+03,   27,    1.732,  144.393,  405,  9.3E-02, 3.89E+03,   17,    2.510,  750.417,   59,    0.484, 7.77E+03,   15,    5.013, 1.47E+03,   30,    0.950,    0.000,  999,    0.000, 2.30E+03,   18,    1.482, 2.68E+03,   27,    1.732, 4.16E+03,   17,    2.683, 4.03E+03,   14,    2.603, 8.52E+03,   13,    5.498
  5,  10,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.55E+03,   40,    0.901,  169.261,  366,  9.9E-02,  160.835,  161,  9.4E-02,  251.725,  100,    0.147, 1.77E+03,   42,    1.032, 2.94E+03,   28,    1.713,  651.379,    8,    0.379,    0.000,  999,    0.000,  630.126,   31,    0.367, 3.97E+03,   15,    2.310,  936.592,   47,    0.545, 2.87E+03,   11,    1.669,  548.869,   62,    0.320,  268.135,   21,    0.156,  546.126,   66,    0.318,  735.228,   34,    0.428,  651.379,    8,    0.379, 3.42E+03,    5,    1.988, 1.72E+03,    8,    1.000, 4.72E+03,   28,    2.745,    0.000,  999,    0.000,  949.841,   56,    0.553,  193.161,  116,    0.112, 1.97E+03,   18,    1.148,  123.216,  116,  7.2E-02, 2.77E+03,   24,    1.612,  593.840,   41,    0.346, 3.78E+03,   16,    2.198, 1.93E+03,   15,    1.126,  949.841,   56,    0.553, 5.32E+03,   10,    3.097, 2.17E+03,   14,    1.260, 2.89E+03,   22,    1.683
  6,   4, 2.89E+03,   27,    2.236,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.29E+03,   12,    1.000,  103.869,  230,  8.0E-02,  211.889,  111,    0.164, 7.26E+03,   22,    5.616, 7.90E+03,   23,    6.111,  692.527,   10,    0.536,    0.000,  999,    0.000,  580.054,   53,    0.449, 5.28E+03,   15,    4.083,  446.398,  224,    0.345,  977.188,   38,    0.756,  931.152,   42,    0.721,  154.617,   40,    0.120,  361.491,   99,    0.280,    0.000,  999,    0.000,  692.527,   10,    0.536, 1.91E+03,   11,    1.477, 1.29E+03,   12,    1.000, 1.52E+04,   20,   11.727, 5.76E+03,   24,    4.459,  220.336,  259,    0.171,    0.000,  999,    0.000, 1.55E+03,   22,    1.203,  715.843,   55,    0.554, 2.15E+03,   26,    1.663,  479.817,   27,    0.371, 2.15E+03,   16,    1.662,  880.528,   28,    0.681, 5.98E+03,   18,    4.629, 8.61E+03,   12,    6.663, 1.55E+03,   22,    1.203, 2.86E+03,   21,    2.216
  6,  10,  104.431,  149,    0.120,    0.000,  999,    0.000,   33.520,  903,  3.9E-02,  834.147,   38,    0.961,   72.150,  190,  8.3E-02,  122.899,  114,    0.142,  672.825,   48,    0.775,  747.418,   47,    0.861,  152.592,  135,    0.176,  248.804,   83,    0.287,  300.967,   37,    0.347,  786.959,   46,    0.907,  520.426,   34,    0.600, 2.09E+03,   10,    2.410,  447.468,   46,    0.516,   97.314,   35,    0.112,  217.334,   97,    0.250,  454.327,   33,    0.524,  401.396,    9,    0.463, 2.54E+03,    5,    2.926,  867.667,   10,    1.000, 1.42E+03,   34,    1.637, 4.17E+03,   22,    4.808,    0.000,  999,    0.000, 1.25E+03,   35,    1.444,  716.932,   66,    0.826,  835.377,   38,    0.963,  961.704,   63,    1.108,  143.958,  190,    0.166,  318.171,  188,    0.367,  603.866,   48,    0.696, 4.17E+03,   22,    4.808, 4.63E+03,   13,    5.340, 1.97E+03,   14,    2.271, 1.80E+03,   31,    2.071
  7,   4,   30.198,  722,  2.1E-02,    0.000,  999,    0.000,  523.649,   63,    0.366,  905.154,   38,    0.634,  186.236,  112,    0.130,  246.608,   86,    0.173,  334.206,  132,    0.234, 1.57E+03,   32,    1.097,  643.536,    7,    0.450,    0.000,  999,    0.000,  514.078,   30,    0.360, 2.90E+03,   17,    2.031,  604.134,   40,    0.423, 3.02E+03,    7,    2.116,  524.058,   44,    0.367,  109.297,   44,  7.6E-02,  329.000,   95,    0.230,  258.626,   74,    0.181,  643.536,    7,    0.450, 3.55E+03,    5,    2.482, 1.43E+03,    8,    1.000, 1.90E+03,   35,    1.331, 1.19E+03,   77,    0.831,    0.000,  999,    0.000,  327.048,   84,    0.229, 1.71E+03,   23,    1.200,  166.677,   97,    0.117, 1.82E+03,   36,    1.273,  493.182,   58,    0.345, 3.03E+03,   23,    2.124,    0.000,  999,    0.000, 1.19E+03,   77,    0.831, 4.71E+03,   13,    3.300, 2.04E+03,   15,    1.429, 1.99E+03,   31,    1.389
  7,  10,  228.766,   61,    0.275,    0.000,  999,    0.000,  408.626,   54,    0.491,  424.366,   53,    0.509,   95.828,  141,    0.115,  151.780,   91,    0.182,  491.708,   58,    0.590, 1.14E+03,   29,    1.364,  424.634,    7,    0.510,    0.000,  999,    0.000,  275.814,   36,    0.331, 1.29E+03,   25,    1.547,  475.815,   33,    0.571, 2.08E+03,    9,    2.500,  628.909,   29,    0.755,   68.311,   47,  8.2E-02,  393.120,   51,    0.472,  480.263,   26,    0.577,  424.634,    7,    0.510, 2.71E+03,    4,    3.255,  832.992,   10,    1.000, 1.63E+03,   27,    1.954, 3.06E+03,   23,    3.677,    0.000,  999,    0.000,  739.433,   50,    0.888,  852.580,   44,    1.024,  457.537,   59,    0.549, 1.66E+03,   31,    1.996,  218.368,   94,    0.262,  552.482,   91,    0.663,  447.902,   57,    0.538, 3.06E+03,   23,    3.677, 3.83E+03,   13,    4.603, 1.59E+03,   15,    1.911, 2.12E+03,   23,    2.546
  8,   4,  596.118,   35,    0.270,    0.000,  999,    0.000,  837.979,   41,    0.380, 1.37E+03,   26,    0.620,   29.469,  978,  1.3E-02,  210.531,  138,  9.5E-02, 1.27E+03,   34,    0.577, 3.34E+03,   15,    1.515,  846.485,    5,    0.383,    0.000,  999,    0.000,  844.736,   17,    0.383, 2.85E+03,   16,    1.292,  529.346,   44,    0.240, 4.86E+03,    5,    2.202,  787.328,   31,    0.357,  200.982,   26,  9.1E-02,  462.608,   84,    0.210,  209.077,   95,  9.5E-02,  846.485,    5,    0.383, 5.65E+03,    3,    2.559, 2.21E+03,    5,    1.000, 4.62E+03,   15,    2.092, 5.50E+03,   23,    2.492,    0.000,  999,    0.000, 1.23E+03,   56,    0.557, 2.30E+03,   28,    1.040,  625.543,   82,    0.283, 4.02E+03,   19,    1.823,  644.575,   67,    0.292,  510.621,  165,    0.231, 1.50E+03,   24,    0.678, 5.50E+03,   23,    2.492, 6.66E+03,   11,    3.015, 3.53E+03,   11,    1.597, 4.65E+03,   16,    2.106
  8,  10,   89.767,  153,  7.4E-02,    0.000,  999,    0.000,  252.831,  126,    0.209,  957.395,   34,    0.791,    0.000,  999,    0.000,  127.840,  144,    0.106,  810.632,   35,    0.670, 1.57E+03,   20,    1.299,  492.859,    6,    0.407,    0.000,  999,    0.000,  368.510,   27,    0.304, 1.25E+03,   26,    1.030,   93.229,  159,  7.7E-02, 2.78E+03,    7,    2.295,  781.100,   24,    0.645,   53.489,   67,  4.4E-02,  575.357,   43,    0.475,  977.679,   14,    0.808,  492.859,    6,    0.407, 3.56E+03,    4,    2.941, 1.21E+03,    7,    1.000, 2.38E+03,   18,    1.969, 2.39E+03,   35,    1.977,    0.000,  999,    0.000,  443.936,   94,    0.367, 2.46E+03,   20,    2.036,  181.507,  155,    0.150, 4.46E+03,   13,    3.688,  968.804,   38,    0.801, 2.06E+03,   29,    1.700, 1.84E+03,   22,    1.518, 2.39E+03,   35,    1.977, 5.42E+03,   11,    4.477, 2.91E+03,   10,    2.403, 4.64E+03,   12,    3.838
  9,   4,  484.418,   46,    0.195,    0.000,  999,    0.000,  375.238,  115,    0.151, 2.11E+03,   22,    0.849,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.32E+03,   34,    0.530, 3.49E+03,   14,    1.404,  684.513,    6,    0.275,    0.000,  999,    0.000,  762.463,   19,    0.306, 1.03E+03,   47,    0.416,  183.199,  127,  7.4E-02, 5.37E+03,    5,    2.157,  365.303,   77,    0.147,  130.188,   39,  5.2E-02,    0.000,  999,    0.000,  610.411,   35,    0.245,  684.513,    6,    0.275, 5.73E+03,    3,    2.304, 2.49E+03,    5,    1.000, 4.81E+03,   15,    1.934, 1.05E+03,   72,    0.422,    0.000,  999,    0.000,  122.409,  196,  4.9E-02, 2.84E+03,   15,    1.141,  177.774,   81,  7.1E-02, 5.83E+03,   12,    2.343,  876.841,   28,    0.352, 5.22E+03,   14,    2.098, 3.37E+03,   15,    1.356, 1.05E+03,   72,    0.422, 7.15E+03,   12,    2.873, 2.96E+03,   14,    1.190, 6.01E+03,   12,    2.415
  9,  10,   65.852,  280,  4.5E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.47E+03,    5,    1.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.34E+03,   26,    0.908, 1.84E+03,   21,    1.253,  466.559,    6,    0.317,    0.000,  999,    0.000,  458.119,   22,    0.311, 1.64E+03,   21,    1.113,  199.876,   97,    0.136, 3.35E+03,    3,    2.275,    0.000,  999,    0.000,  117.631,   30,  8.0E-02,  463.149,   54,    0.315,  991.907,   14,    0.674,  466.559,    6,    0.317, 3.35E+03,    3,    2.275, 1.47E+03,    5,    1.000, 3.18E+03,   18,    2.161, 1.47E+03,   60,    1.002,    0.000,  999,    0.000,  241.392,  141,    0.164, 2.88E+03,   16,    1.959,  239.027,   89,    0.163, 5.89E+03,   10,    4.001, 1.13E+03,   34,    0.771, 4.92E+03,   17,    3.344, 1.69E+03,   30,    1.150, 1.47E+03,   60,    1.002, 7.53E+03,    9,    5.117, 3.12E+03,   10,    2.124, 6.12E+03,    9,    4.164
 10,   4,  309.646,   41,    0.274,  159.705,  139,    0.142,  105.960,  265,  9.4E-02, 1.02E+03,   28,    0.906,    0.000,  999,    0.000,   10.900,  999,  9.7E-03,  482.415,   50,    0.428, 1.59E+03,   17,    1.406,  310.319,    8,    0.275,    0.000,  999,    0.000,  460.239,   19,    0.408, 1.12E+03,   27,    0.993,    0.000,  999,    0.000, 2.56E+03,    3,    2.273,    0.000,  999,    0.000,  107.539,   28,  9.5E-02,   32.706,  667,  2.9E-02,  618.779,   22,    0.548,  310.319,    8,    0.275, 2.56E+03,    3,    2.273, 1.13E+03,    6,    1.000, 2.07E+03,   19,    1.834,  386.747,  120,    0.343,    0.000,  999,    0.000,   24.669,  617,  2.2E-02, 1.69E+03,   16,    1.497,   52.379,  174,  4.6E-02, 2.39E+03,   18,    2.119,  515.556,   27,    0.457, 3.63E+03,   11,    3.218, 1.86E+03,   13,    1.650,  386.747,  120,    0.343, 4.53E+03,   13,    4.018, 1.71E+03,   16,    1.519, 2.44E+03,   17,    2.166
 10,   5,    8.632,  999,  7.0E-03,    0.000,  999,    0.000,  111.654,  295,  9.1E-02, 1.12E+03,   31,    0.909,    0.000,  999,    0.000,    0.000,  999,    0.000,  658.822,   44,    0.534, 2.02E+03,   16,    1.634,  331.316,    8,    0.269,    0.000,  999,    0.000,  455.198,   20,    0.369,  959.098,   33,    0.778,    0.000,  999,    0.000, 3.03E+03,    5,    2.459,  158.399,  108,    0.128,  113.452,   28,  9.2E-02,  478.854,   48,    0.388,  779.947,   19,    0.633,  331.316,    8,    0.269, 3.19E+03,    4,    2.588, 1.23E+03,    6,    1.000, 2.67E+03,   17,    2.169, 3.32E+03,   31,    2.691,    0.000,  999,    0.000,  158.088,  286,    0.128, 2.59E+03,   21,    2.104,  646.821,   47,    0.525, 6.59E+03,   10,    5.345, 1.09E+03,   31,    0.888, 2.48E+03,   25,    2.014,  690.426,   46,    0.560, 3.32E+03,   31,    2.691, 6.90E+03,   11,    5.592, 2.75E+03,   12,    2.232, 7.24E+03,    9,    5.870
 10,   6,  302.718,   67,    0.183,    0.000,  999,    0.000,  750.281,   33,    0.453,  906.654,   28,    0.547,   32.571,  619,  2.0E-02,    0.000,  999,    0.000, 1.31E+03,   32,    0.789, 2.13E+03,   23,    1.288,  391.533,    8,    0.236,    0.000,  999,    0.000,  743.344,   15,    0.449, 2.07E+03,   17,    1.252,    0.000,  999,    0.000, 3.57E+03,    3,    2.156,    0.000,  999,    0.000,  112.853,   33,  6.8E-02,  246.248,  103,    0.149,  401.983,   38,    0.243,  391.533,    8,    0.236, 3.57E+03,    3,    2.156, 1.66E+03,    5,    1.000, 3.44E+03,   21,    2.077, 1.31E+03,   37,    0.792,    0.000,  999,    0.000,  244.217,   95,    0.147, 1.32E+03,   21,    0.795,  215.655,   72,    0.130, 2.61E+03,   17,    1.575,  334.607,   61,    0.202, 1.71E+03,   24,    1.034,  800.912,   31,    0.483, 1.31E+03,   37,    0.792, 3.36E+03,   11,    2.028, 1.56E+03,   12,    0.943, 2.82E+03,   15,    1.705
 10,   7,    0.000,  999,    0.000,    0.000,  999,    0.000,  571.636,   48,    0.503,  565.620,   50,    0.497,   51.157,  270,  4.5E-02,   34.400,  391,  3.0E-02, 1.22E+03,   38,    1.071, 1.44E+03,   36,    1.264,  223.775,   13,    0.197,    0.000,  999,    0.000,  730.197,   16,    0.642, 1.80E+03,   20,    1.580,  254.966,   95,    0.224, 2.47E+03,    5,    2.172,    0.000,  999,    0.000,   54.184,   59,  4.8E-02,   91.688,  218,  8.1E-02,   93.789,  153,  8.2E-02,  223.775,   13,    0.197, 2.47E+03,    5,    2.172, 1.14E+03,    7,    1.000, 2.66E+03,   30,    2.335, 2.44E+03,   28,    2.147,    0.000,  999,    0.000,  267.778,  142,    0.235, 1.83E+03,   22,    1.605,  577.363,   47,    0.508, 4.18E+03,   12,    3.679,  560.887,   48,    0.493, 1.96E+03,   25,    1.726,    0.000,  999,    0.000, 2.44E+03,   28,    2.147, 4.97E+03,    9,    4.366, 2.09E+03,   11,    1.840, 4.76E+03,   10,    4.187
 10,   8,  574.610,   33,    0.556,    0.000,  999,    0.000,  717.423,   33,    0.694,  315.688,   78,    0.306,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.09E+03,   38,    1.051, 1.52E+03,   30,    1.470,  222.423,   11,    0.215,    0.000,  999,    0.000,  428.658,   22,    0.415, 1.35E+03,   20,    1.307,   45.503,  460,  4.4E-02, 2.53E+03,    3,    2.445,    0.000,  999,    0.000,   33.703,   84,  3.3E-02,   84.005,  233,  8.1E-02,  122.559,   95,    0.119,  222.423,   11,    0.215, 2.53E+03,    3,    2.445, 1.03E+03,    6,    1.000, 2.60E+03,   29,    2.521, 1.59E+03,   32,    1.540,    0.000,  999,    0.000,  309.749,   71,    0.300, 1.11E+03,   22,    1.079,  242.656,   61,    0.235, 1.62E+03,   22,    1.566,  404.447,   41,    0.391, 1.81E+03,   20,    1.756,  659.770,   33,    0.639, 1.59E+03,   32,    1.540, 3.81E+03,   10,    3.687, 1.42E+03,   11,    1.379, 1.86E+03,   18,    1.801
 10,   9,  739.295,   22,    0.956,    0.000,  999,    0.000,  773.508,    8,    1.000,    0.000,  999,    0.000,   39.211,  311,  5.1E-02,   47.457,  247,  6.1E-02, 1.41E+03,   26,    1.819, 1.47E+03,   28,    1.898,  191.086,   12,    0.247,    0.000,  999,    0.000,  342.605,   25,    0.443, 1.39E+03,   18,    1.797,    0.000,  999,    0.000, 1.98E+03,    9,    2.565,   35.534,  575,  4.6E-02,   44.724,   57,  5.8E-02,  107.925,  157,    0.140,   22.042,  492,  2.8E-02,  191.086,   12,    0.247, 2.02E+03,    5,    2.611,  773.508,    8,    1.000, 2.88E+03,   23,    3.717,  879.483,   26,    1.137,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.45E+03,   11,    1.879,  225.137,   58,    0.291, 3.63E+03,    9,    4.694,  468.369,   31,    0.606,    0.000,  999,    0.000,  855.766,   20,    1.106,  879.483,   26,    1.137, 1.35E+03,   15,    1.743, 1.45E+03,   11,    1.879, 3.86E+03,    9,    4.985
