Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  6,   7,  138.313,   93,    0.281,  112.188,  106,    0.228,   83.322,  213,    0.169,  409.346,   44,    0.831,   49.024,  152,    0.100,   37.243,  198,  7.6E-02,  734.352,   40,    1.491, 1.07E+03,   32,    2.181,   63.933,  231,    0.130,  192.956,   77,    0.392,  111.179,   70,    0.226, 1.13E+03,   24,    2.298,    0.000,  999,    0.000,  961.734,    6,    1.952,    0.000,  999,    0.000,   90.961,   21,    0.185,  226.961,   51,    0.461,   71.015,  141,    0.144,  256.889,    8,    0.521,  961.734,    6,    1.952,  492.668,   11,    1.000, 1.81E+03,   29,    3.672,    0.000,  999,    0.000,  120.304,   71,    0.244,   28.968,  113,  5.9E-02,  346.032,   34,    0.702,   20.445,  101,  4.1E-02,  675.727,   29,    1.372,   94.850,   50,    0.193,   55.067,  262,    0.112,   95.069,  101,    0.193,  120.304,   71,    0.244,  270.221,   69,    0.548,  374.999,   32,    0.761,  696.172,   28,    1.413
  6,   8,  167.841,   77,    0.345,   76.563,  129,    0.158,    0.000,  999,    0.000,  485.875,   11,    1.000,   63.201,   97,    0.130,   56.138,  108,    0.116,  436.546,   69,    0.898,  980.815,   35,    2.019,  230.945,    9,    0.475,    0.000,  999,    0.000,   84.343,   88,    0.174,  768.566,   32,    1.582,    0.000,  999,    0.000,  723.022,   17,    1.488,  123.794,  104,    0.255,   38.127,   45,  7.8E-02,  144.364,   66,    0.297,  150.836,   54,    0.310,  230.945,    9,    0.475,  846.816,    8,    1.743,  485.875,   11,    1.000, 1.42E+03,   38,    2.917,    0.000,  999,    0.000,  431.548,   21,    0.888,   82.922,   60,    0.171,  512.504,   23,    1.055,   68.666,   49,    0.141,  998.254,   22,    2.055,   93.867,   66,    0.193,  627.030,   26,    1.291,  333.917,   37,    0.687,  431.548,   21,    0.888, 1.15E+03,   16,    2.372,  595.426,   19,    1.225, 1.07E+03,   21,    2.196
  6,   9,  125.727,   53,    0.260,   82.452,  133,    0.170,  218.014,   53,    0.451,  265.890,   45,    0.549,   62.833,  109,    0.130,   84.094,   82,    0.174,  367.047,   38,    0.759,  678.984,   23,    1.403,  270.297,    6,    0.559,    0.000,  999,    0.000,  190.489,   25,    0.394,  605.968,   25,    1.252,    0.000,  999,    0.000, 1.02E+03,    7,    2.100,   82.435,   99,    0.170,   30.231,   52,  6.2E-02,   98.096,  103,    0.203,  161.697,   39,    0.334,  270.297,    6,    0.559, 1.10E+03,    5,    2.270,  483.903,    8,    1.000, 1.05E+03,   21,    2.162,    0.000,  999,    0.000,  175.340,   59,    0.362,    0.000,  999,    0.000,  719.655,   14,    1.487,   31.839,  130,  6.6E-02, 1.56E+03,   12,    3.230,  192.111,   34,    0.397,  221.775,   65,    0.458,  331.725,   34,    0.686,  175.340,   59,    0.362,  589.226,   27,    1.218,  719.655,   14,    1.487, 1.59E+03,   12,    3.296
  6,  10,  167.515,   47,    0.208,    0.000,  999,    0.000,  362.524,   44,    0.451,  441.839,   37,    0.549,    0.000,  999,    0.000,   56.626,  187,  7.0E-02,  431.843,   38,    0.537, 1.00E+03,   18,    1.245,  358.102,    5,    0.445,    0.000,  999,    0.000,  335.312,   17,    0.417,  918.912,   20,    1.142,    0.000,  999,    0.000, 1.49E+03,    6,    1.855,  273.825,   32,    0.340,   57.225,   36,  7.1E-02,  153.428,   94,    0.191,  347.142,   23,    0.432,  358.102,    5,    0.445, 1.77E+03,    4,    2.195,  804.363,    6,    1.000, 1.43E+03,   17,    1.782,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  950.428,   13,    1.182, 2.03E-03,  999,  2.5E-06, 1.96E+03,   13,    2.435,  226.070,   37,    0.281, 1.05E+03,   18,    1.303,  542.629,   28,    0.675,    0.000,  999,    0.000, 1.27E+03,   16,    1.584,  950.428,   13,    1.182, 1.96E+03,   13,    2.435
  7,   6,    0.000,  999,    0.000,    0.000,  999,    0.000,  100.006,  134,    0.202,  393.892,   35,    0.798,   20.062,  309,  4.1E-02,   23.335,  272,  4.7E-02,  335.500,   38,    0.679,  427.340,   34,    0.865,   23.022,  590,  4.7E-02,  212.087,   65,    0.429,  121.859,   37,    0.247,  574.949,   27,    1.164,    0.000,  999,    0.000,  945.071,    5,    1.913,    0.000,  999,    0.000,   32.531,   45,  6.6E-02,  156.826,   62,    0.318,  174.284,   43,    0.353,  235.109,    6,    0.476,  945.071,    5,    1.913,  493.898,    7,    1.000,  762.840,   25,    1.545,    0.000,  999,    0.000,    0.000,  999,    0.000,    2.822,  999,  5.7E-03,  990.254,   12,    2.005,    0.000,  999,    0.000, 1.56E+03,   13,    3.153,  302.317,   33,    0.612,    0.000,  999,    0.000,  122.563,   98,    0.248,    0.000,  999,    0.000,  302.317,   33,    0.612,  993.076,   12,    2.011, 1.56E+03,   13,    3.153
  7,  10,   83.842,   91,    0.117,    0.000,  999,    0.000,   94.858,  166,    0.132,  622.838,   27,    0.868,   97.391,  103,    0.136,   66.142,  154,  9.2E-02,  330.951,   48,    0.461, 1.16E+03,   16,    1.617,  342.838,    5,    0.478,    0.000,  999,    0.000,  273.268,   20,    0.381, 1.21E+03,   14,    1.689,    0.000,  999,    0.000, 1.51E+03,    5,    2.099,  227.030,   35,    0.316,   96.450,   21,    0.134,  202.231,   69,    0.282,  237.479,   33,    0.331,  342.838,    5,    0.478, 1.73E+03,    4,    2.415,  717.696,    6,    1.000, 1.49E+03,   16,    2.079,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.625,  999,  8.7E-04, 1.07E+03,   12,    1.496,    0.000,  999,    0.000, 1.17E+03,   21,    1.623,  244.902,   46,    0.341,  921.826,   20,    1.284,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.17E+03,   17,    1.626, 1.07E+03,   12,    1.497, 1.17E+03,   21,    1.623
  8,   6,    0.000,  999,    0.000,    0.000,  999,    0.000,  198.901,   61,    0.358,  355.979,   36,    0.642,   50.693,  152,  9.1E-02,   83.355,   96,    0.150,  491.324,   25,    0.885,  880.555,   16,    1.587,  316.552,    5,    0.570,    0.000,  999,    0.000,  207.347,   21,    0.374,  823.674,   18,    1.484,    0.000,  999,    0.000, 1.13E+03,    5,    2.043,   74.780,   79,    0.135,   72.417,   23,    0.131,  376.731,   30,    0.679,  244.820,   29,    0.441,  316.552,    5,    0.570, 1.21E+03,    4,    2.177,  554.880,    7,    1.000, 1.37E+03,   14,    2.472,    0.000,  999,    0.000,  362.310,   21,    0.653,   97.185,   56,    0.175,  720.615,   19,    1.299,   57.840,   65,    0.104, 1.34E+03,   19,    2.424,  157.610,   60,    0.284,  216.236,   88,    0.390,  210.602,   71,    0.380,  362.310,   21,    0.653,  736.156,   32,    1.327,  817.800,   16,    1.474, 1.40E+03,   18,    2.528
  8,  10,   76.566,   80,    0.124,    0.000,  999,    0.000,  107.285,  120,    0.174,  510.670,   26,    0.826,   70.655,  125,    0.114,   85.030,  108,    0.138,  284.452,   44,    0.460,  984.886,   15,    1.594,  323.246,    5,    0.523,    0.000,  999,    0.000,  234.805,   20,    0.380,  823.885,   18,    1.333,    0.000,  999,    0.000, 1.34E+03,    5,    2.167,  344.412,   17,    0.557,   85.686,   20,    0.139,  259.224,   47,    0.419,  274.962,   25,    0.445,  323.246,    5,    0.523, 1.68E+03,    3,    2.724,  617.955,    6,    1.000, 1.27E+03,   15,    2.054,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  825.484,   13,    1.336, 4.92E-04,  999,  8.0E-07, 1.41E+03,   15,    2.274,  154.513,   57,    0.250,  856.777,   19,    1.386,  156.945,   82,    0.254,    0.000,  999,    0.000, 1.01E+03,   17,    1.637,  825.484,   13,    1.336, 1.41E+03,   15,    2.274
  9,   6,   15.686,  374,  2.3E-02,   55.257,  244,  8.2E-02,   43.917,  255,  6.5E-02,  633.654,   19,    0.935,   47.912,  179,  7.1E-02,   55.371,  165,  8.2E-02,  380.206,   32,    0.561, 1.05E+03,   14,    1.543,  305.289,   29,    0.451,   27.306,  323,  4.0E-02,  235.023,   19,    0.347,  940.003,   17,    1.387,    0.000,  999,    0.000, 1.38E+03,    5,    2.031,  307.152,   21,    0.453,   80.520,   22,    0.119,  279.321,   44,    0.412,  224.202,   33,    0.331,  332.595,    5,    0.491, 1.68E+03,    3,    2.485,  677.571,    6,    1.000, 1.43E+03,   14,    2.104,    0.000,  999,    0.000,  423.589,   18,    0.625,   80.818,   72,    0.119,  757.554,   18,    1.118,   69.229,   58,    0.102, 1.70E+03,   14,    2.502,  195.489,   41,    0.289,  253.034,   76,    0.373,  444.798,   31,    0.656,  423.589,   18,    0.625,  872.112,   26,    1.287,  838.371,   16,    1.237, 1.76E+03,   14,    2.604
  9,  10,   75.084,   88,    0.112,    0.000,  999,    0.000,  127.557,  116,    0.190,  542.677,   28,    0.810,   68.440,  141,    0.102,   46.697,  212,  7.0E-02,  610.717,   23,    0.911,  948.129,   17,    1.415,  318.674,    5,    0.475,    0.000,  999,    0.000,  214.152,   22,    0.320,  840.227,   19,    1.254,    0.000,  999,    0.000, 1.44E+03,    5,    2.151,  410.212,   16,    0.612,   90.283,   20,    0.135,  143.094,   91,    0.213,  339.435,   21,    0.506,  318.674,    5,    0.475, 1.85E+03,    3,    2.763,  670.234,    6,    1.000, 1.56E+03,   14,    2.326,  882.877,   45,    1.317,   10.443,  999,  1.6E-02,  158.670,   87,    0.237,  840.667,   20,    1.254,  146.026,   64,    0.218, 1.55E+03,   17,    2.319,  267.117,   42,    0.399,  797.962,   28,    1.191,  596.578,   26,    0.890,  893.320,   34,    1.333, 1.96E+03,   13,    2.922,  999.337,   12,    1.491, 1.70E+03,   15,    2.537
 10,   6,  201.993,   40,    0.256,    0.000,  999,    0.000,    0.000,  999,    0.000,  790.497,    6,    1.000,    6.608,  999,  8.4E-03,   66.971,  157,  8.5E-02,  644.116,   26,    0.815, 1.41E+03,   14,    1.783,  332.258,    5,    0.420,    0.000,  999,    0.000,  260.143,   21,    0.329,  816.010,   24,    1.032,    0.000,  999,    0.000, 1.73E+03,    6,    2.183,  363.751,   26,    0.460,   85.704,   24,    0.108,  197.556,   75,    0.250,  142.459,   53,    0.180,  332.258,    5,    0.420, 2.09E+03,    3,    2.643,  790.497,    6,    1.000, 2.05E+03,   14,    2.597, 1.07E+03,   27,    1.350,    0.000,  999,    0.000,   50.916,  271,  6.4E-02,  841.082,   21,    1.064,  194.164,   48,    0.246, 1.60E+03,   17,    2.023,  224.852,   37,    0.284,  961.216,   26,    1.216,  586.080,   26,    0.741, 1.07E+03,   27,    1.350, 2.25E+03,   13,    2.851,  891.998,   18,    1.128, 1.79E+03,   15,    2.268
 10,   7,   93.531,   73,    0.128,   52.412,  265,  7.2E-02,  442.874,   29,    0.605,  289.694,   46,    0.395,   15.347,  571,  2.1E-02,   77.110,  118,    0.105,  433.743,   32,    0.592, 1.16E+03,   14,    1.586,  246.460,    6,    0.336,    0.000,  999,    0.000,  211.702,   24,    0.289,  969.543,   17,    1.323,    0.000,  999,    0.000, 1.52E+03,    4,    2.073,  153.289,   40,    0.209,   55.740,   31,  7.6E-02,   79.060,  155,    0.108,   13.351,  567,  1.8E-02,  246.460,    6,    0.336, 1.67E+03,    4,    2.282,  732.567,    5,    1.000, 1.60E+03,   13,    2.179,  471.552,   53,    0.644,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.19E+03,   12,    1.630,   52.302,  164,  7.1E-02, 2.66E+03,   10,    3.635,  420.610,   28,    0.574, 1.46E+03,   19,    1.999,  926.042,   21,    1.264,  471.552,   53,    0.644, 2.36E+03,   11,    3.217, 1.19E+03,   12,    1.630, 2.72E+03,   10,    3.707
 10,   8,  135.897,   52,    0.186,  211.493,   62,    0.289,  500.968,   22,    0.685,  230.053,   49,    0.315,   18.378,  438,  2.5E-02,   17.028,  494,  2.3E-02,  519.037,   27,    0.710,  831.502,   19,    1.137,  221.149,    7,    0.303,    0.000,  999,    0.000,  232.258,   22,    0.318,  829.002,   20,    1.134,    0.000,  999,    0.000, 1.43E+03,    4,    1.953,    0.000,  999,    0.000,   46.466,   38,  6.4E-02,  150.481,   77,    0.206,    0.000,  999,    0.000,  221.149,    7,    0.303, 1.43E+03,    4,    1.953,  731.021,    6,    1.000, 1.35E+03,   15,    1.847,  857.143,   44,    1.173,    0.000,  999,    0.000,   11.418,  999,  1.6E-02, 1.25E+03,   18,    1.708,   69.366,  185,  9.5E-02, 2.52E+03,   11,    3.444,  479.939,   31,    0.657, 1.66E+03,   19,    2.269,  849.215,   24,    1.162,  857.143,   44,    1.173, 3.00E+03,   10,    4.098, 1.26E+03,   12,    1.723, 2.59E+03,   11,    3.539
 10,   9,   99.757,   59,    0.135,  117.316,  112,    0.159,  396.960,   24,    0.538,  340.860,   30,    0.462,   56.393,  150,  7.6E-02,   62.322,  141,  8.4E-02,  613.715,   20,    0.832,  917.378,   16,    1.243,  281.682,    5,    0.382,    0.000,  999,    0.000,  179.589,   24,    0.243,  713.316,   19,    0.967,    0.000,  999,    0.000, 1.51E+03,    4,    2.046,  125.758,   41,    0.170,   59.691,   27,  8.1E-02,  120.420,   94,    0.163,   69.864,   93,  9.5E-02,  281.682,    5,    0.382, 1.64E+03,    3,    2.217,  737.820,    5,    1.000, 1.53E+03,   12,    2.075,  291.488,  110,    0.395,    0.000,  999,    0.000,   38.003,  324,  5.2E-02, 1.17E+03,   15,    1.589,   35.968,  215,  4.9E-02, 2.52E+03,   10,    3.422,  399.428,   37,    0.541, 1.14E+03,   24,    1.548,  451.809,   33,    0.612,  291.488,  110,    0.395, 1.83E+03,   11,    2.484, 1.21E+03,   11,    1.640, 2.56E+03,    9,    3.471
