Row, Col, Ala, Ala %SD, Ala/Cr+PCr, Asp, Asp %SD, Asp/Cr+PCr, Cr, Cr %SD, Cr/Cr+PCr, PCr, PCr %SD, PCr/Cr+PCr, GABA, GABA %SD, GABA/Cr+PCr, Glc, Glc %SD, Glc/Cr+PCr, Gln, Gln %SD, Gln/Cr+PCr, Glu, Glu %SD, Glu/Cr+PCr, GPC, GPC %SD, GPC/Cr+PCr, PCh, PCh %SD, PCh/Cr+PCr, GSH, GSH %SD, GSH/Cr+PCr, Ins, Ins %SD, Ins/Cr+PCr, Lac, Lac %SD, Lac/Cr+PCr, NAA, NAA %SD, NAA/Cr+PCr, NAAG, NAAG %SD, NAAG/Cr+PCr, Scyllo, Scyllo %SD, Scyllo/Cr+PCr, Tau, Tau %SD, Tau/Cr+PCr, -CrCH2, -CrCH2 %SD, -CrCH2/Cr+PCr, GPC+PCh, GPC+PCh %SD, GPC+PCh/Cr+PCr, NAA+NAAG, NAA+NAAG %SD, NAA+NAAG/Cr+PCr, Cr+PCr, Cr+PCr %SD, Cr+PCr/Cr+PCr, Glu+Gln, Glu+Gln %SD, Glu+Gln/Cr+PCr, Lip13a, Lip13a %SD, Lip13a/Cr+PCr, Lip13b, Lip13b %SD, Lip13b/Cr+PCr, Lip09, Lip09 %SD, Lip09/Cr+PCr, MM09, MM09 %SD, MM09/Cr+PCr, Lip20, Lip20 %SD, Lip20/Cr+PCr, MM20, MM20 %SD, MM20/Cr+PCr, MM12, MM12 %SD, MM12/Cr+PCr, MM14, MM14 %SD, MM14/Cr+PCr, MM17, MM17 %SD, MM17/Cr+PCr, Lip13a+Lip13b, Lip13a+Lip13b %SD, Lip13a+Lip13b/Cr+PCr, MM14+Lip13a+L, MM14+Lip13a+L %SD, MM14+Lip13a+L/Cr+PCr, MM09+Lip09, MM09+Lip09 %SD, MM09+Lip09/Cr+PCr, MM20+Lip20, MM20+Lip20 %SD, MM20+Lip20/Cr+PCr
  9,   8,   69.724,  161,  2.5E-02,    0.000,  999,    0.000,  941.845,   25,    0.334, 1.88E+03,   13,    0.666,    0.000,  999,    0.000,    0.000,  999,    0.000,  661.492,   35,    0.234, 1.95E+03,   13,    0.690,  805.794,    4,    0.285,    0.000,  999,    0.000,  620.641,   13,    0.220, 1.79E+03,   15,    0.634,  232.451,   57,  8.2E-02, 3.19E+03,    4,    1.130,  174.128,   75,  6.2E-02,  163.070,   19,  5.8E-02,  313.885,   76,    0.111,    0.000,  999,    0.000,  805.794,    4,    0.285, 3.36E+03,    3,    1.191, 2.82E+03,    2,    1.000, 2.61E+03,   14,    0.924,  594.218,   93,    0.211,  345.785,   58,    0.122,    0.000,  999,    0.000, 1.76E+03,   13,    0.625,  189.616,   83,  6.7E-02, 4.79E+03,    9,    1.698,  566.290,   29,    0.201, 1.73E+03,   22,    0.614, 1.10E+03,   24,    0.389,  940.004,   46,    0.333, 3.24E+03,   13,    1.148, 1.76E+03,   13,    0.625, 4.98E+03,    9,    1.765
  9,   9,   62.086,  179,  2.5E-02,    0.000,  999,    0.000,  499.239,   47,    0.198, 2.02E+03,   12,    0.802,    0.000,  999,    0.000,    0.000,  999,    0.000,  977.522,   24,    0.388, 2.06E+03,   13,    0.816,  748.366,    3,    0.297,    0.000,  999,    0.000,  643.068,   12,    0.255, 1.32E+03,   21,    0.524,  221.958,   55,  8.8E-02, 3.15E+03,    4,    1.252,  140.643,   84,  5.6E-02,  111.480,   27,  4.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  748.366,    3,    0.297, 3.29E+03,    3,    1.308, 2.52E+03,    3,    1.000, 3.03E+03,   12,    1.205,  894.831,   71,    0.355,  105.660,  233,  4.2E-02,    0.000,  999,    0.000, 1.67E+03,   17,    0.664,  217.439,   79,  8.6E-02, 5.32E+03,   10,    2.113,  567.077,   37,    0.225, 2.40E+03,   19,    0.951,  662.819,   47,    0.263, 1.00E+03,   50,    0.397, 3.96E+03,   15,    1.574, 1.67E+03,   17,    0.664, 5.54E+03,   10,    2.199
  4,   4,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 3.29E+03,    4,    1.000,  248.086,  158,  7.6E-02, 1.13E+03,   33,    0.345, 1.19E+03,   54,    0.361, 2.51E+03,   31,    0.763, 1.35E+03,   17,    0.412,  156.364,  147,  4.8E-02,  642.693,   30,    0.196, 4.27E+03,   17,    1.300,    0.000,  999,    0.000, 4.17E+03,    3,    1.270,    0.000,  999,    0.000,  574.059,   13,    0.175, 1.58E+03,   36,    0.480,  614.862,   45,    0.187, 1.51E+03,    4,    0.459, 4.17E+03,    3,    1.270, 3.29E+03,    4,    1.000, 3.69E+03,   31,    1.124,    0.000,  999,    0.000,  646.522,   33,    0.197,    0.000,  999,    0.000, 2.21E+03,   16,    0.672,   56.716,  258,  1.7E-02, 3.25E+03,   16,    0.989,  662.932,   17,    0.202, 2.16E+03,   13,    0.657,  983.986,   18,    0.300,  646.522,   33,    0.197, 3.47E+03,   13,    1.056, 2.21E+03,   16,    0.672, 3.30E+03,   17,    1.006
  4,   5,    0.000,  999,    0.000,  206.182,  187,  8.5E-02,    0.000,  999,    0.000, 2.44E+03,    5,    1.000,  238.433,  105,  9.8E-02,  370.813,   68,    0.152,  478.240,   85,    0.196, 2.27E+03,   21,    0.931,    0.000,  999,    0.000, 1.06E+03,    4,    0.437,  295.449,   48,    0.121, 1.90E+03,   26,    0.781,    0.000,  999,    0.000, 3.27E+03,    4,    1.342,    0.000,  999,    0.000,  243.285,   22,    0.100,  672.633,   55,    0.276,  775.491,   26,    0.318, 1.06E+03,    4,    0.437, 3.27E+03,    4,    1.342, 2.44E+03,    5,    1.000, 2.75E+03,   23,    1.127,    0.000,  999,    0.000,  907.742,   42,    0.373,    0.000,  999,    0.000, 2.00E+03,   17,    0.822,  150.598,   94,  6.2E-02, 3.32E+03,   17,    1.362,  623.907,   24,    0.256, 2.87E+03,   11,    1.176, 1.16E+03,   26,    0.478,  907.742,   42,    0.373, 4.40E+03,   13,    1.805, 2.00E+03,   17,    0.822, 3.47E+03,   17,    1.423
  4,   6,    0.000,  999,    0.000,  181.518,   98,    0.168,    0.000,  999,    0.000, 1.08E+03,   11,    1.000,  111.477,   96,    0.103,  113.342,   95,    0.105,    0.000,  999,    0.000,  990.926,   53,    0.918,  501.487,   10,    0.464,    0.000,  999,    0.000,  316.727,   52,    0.293,  510.048,  105,    0.472,    0.000,  999,    0.000, 1.20E+03,   12,    1.108,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  501.487,   10,    0.464, 1.20E+03,   12,    1.108, 1.08E+03,   11,    1.000,  990.926,   53,    0.918, 1.96E+03,   65,    1.814,  209.872,  216,    0.194,   55.974,  773,  5.2E-02, 2.02E+03,   24,    1.874,  346.926,   96,    0.321, 3.11E+03,   23,    2.881,  626.376,   30,    0.580, 1.98E+03,   27,    1.832,  405.033,   87,    0.375, 2.17E+03,   44,    2.008, 4.77E+03,   20,    4.420, 2.08E+03,   22,    1.926, 3.46E+03,   21,    3.202
  4,   7,   13.309,  999,  9.3E-03,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.43E+03,   13,    1.000,  124.527,  152,  8.7E-02,  163.458,  115,    0.114,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  786.757,    9,    0.549,  327.026,   81,    0.228, 1.56E+03,   54,    1.090,    0.000,  999,    0.000, 1.46E+03,   12,    1.022,    0.000,  999,    0.000,   99.486,   56,  6.9E-02,  356.859,   84,    0.249, 1.64E+03,   17,    1.148,  786.757,    9,    0.549, 1.46E+03,   12,    1.022, 1.43E+03,   13,    1.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  222.008,  139,    0.155,  195.566,  142,    0.136,  111.088,  300,  7.8E-02,   81.358,  253,  5.7E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000,  604.276,   72,    0.422,  222.008,  139,    0.155,  222.008,  139,    0.155,  306.655,  109,    0.214,   81.358,  253,  5.7E-02
  4,   8,    0.000,  999,    0.000,   73.999,  536,  3.7E-02,  773.822,   82,    0.389, 1.21E+03,   54,    0.611,  109.456,  237,  5.5E-02,  172.412,  146,  8.7E-02, 1.87E+03,   42,    0.942, 2.38E+03,   38,    1.196,  912.514,    7,    0.459,    0.000,  999,    0.000,  624.576,   34,    0.314, 2.72E+03,   29,    1.366,  608.841,   65,    0.306, 2.88E+03,    6,    1.447,    0.000,  999,    0.000,  277.700,   22,    0.140,  804.634,   49,    0.405, 1.12E+03,   28,    0.564,  912.514,    7,    0.459, 2.88E+03,    6,    1.447, 1.99E+03,    8,    1.000, 4.25E+03,   34,    2.139,  490.763,  188,    0.247,    0.000,  999,    0.000,  120.925,  258,  6.1E-02, 2.65E+03,   18,    1.332,   61.461,  308,  3.1E-02, 3.64E+03,   23,    1.830,  864.730,   43,    0.435, 2.72E+03,   21,    1.367, 1.60E+03,   32,    0.805,  490.763,  188,    0.247, 4.07E+03,   19,    2.048, 2.77E+03,   16,    1.393, 3.70E+03,   22,    1.861
  4,   9,  314.016,   84,    0.127,    0.000,  999,    0.000,  582.202,   90,    0.236, 1.89E+03,   29,    0.764,  116.636,  249,  4.7E-02,    0.000,  999,    0.000, 1.65E+03,   35,    0.667, 2.77E+03,   24,    1.119, 1.13E+03,    4,    0.456,    0.000,  999,    0.000,  793.504,   21,    0.321, 1.37E+03,   40,    0.554,  415.196,   71,    0.168, 3.14E+03,    9,    1.270,  791.013,   37,    0.320,  220.436,   26,  8.9E-02,    0.000,  999,    0.000,  428.323,   53,    0.173, 1.13E+03,    4,    0.456, 3.93E+03,    4,    1.590, 2.47E+03,    5,    1.000, 4.41E+03,   22,    1.786,  359.253,  122,    0.145,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.38E+03,   21,    0.557,  125.202,  126,  5.1E-02, 3.04E+03,   17,    1.231,  387.453,   38,    0.157, 1.06E+03,   39,    0.427, 1.66E+03,   17,    0.672,  359.253,  122,    0.145, 1.80E+03,   29,    0.729, 1.38E+03,   21,    0.557, 3.17E+03,   17,    1.282
  4,  10,  172.418,  120,  7.8E-02,    0.000,  999,    0.000,  581.508,   85,    0.264, 1.62E+03,   31,    0.736,    0.000,  999,    0.000,   81.643,  282,  3.7E-02, 1.13E+03,   39,    0.513, 2.07E+03,   23,    0.942,  900.155,    4,    0.409,    0.000,  999,    0.000,  647.250,   20,    0.294, 2.71E+03,   15,    1.233,    0.000,  999,    0.000, 2.04E+03,   10,    0.927,  535.516,   44,    0.243,  176.828,   26,  8.0E-02,  114.374,  279,  5.2E-02, 1.17E+03,   16,    0.534,  900.155,    4,    0.409, 2.58E+03,    5,    1.171, 2.20E+03,    4,    1.000, 3.20E+03,   22,    1.455,  506.418,  129,    0.230,    0.000,  999,    0.000,   97.691,  230,  4.4E-02, 1.89E+03,   18,    0.861,   62.392,  221,  2.8E-02, 3.21E+03,   17,    1.457,  563.565,   47,    0.256, 2.82E+03,   21,    1.283, 1.40E+03,   25,    0.634,  506.418,  129,    0.230, 3.89E+03,   13,    1.770, 1.99E+03,   13,    0.905, 3.27E+03,   16,    1.485
  5,   4,    0.000,  999,    0.000,  283.209,  142,    0.144,  143.689,  291,  7.3E-02, 1.83E+03,   23,    0.927,  202.676,  131,    0.103,  233.907,  112,    0.119,  579.616,   97,    0.294, 2.08E+03,   31,    1.056,  963.097,    6,    0.489,    0.000,  999,    0.000,  712.001,   24,    0.361, 1.75E+03,   33,    0.890,    0.000,  999,    0.000, 2.63E+03,    8,    1.336,   44.626,  461,  2.3E-02,  105.977,   52,  5.4E-02,  180.472,  206,  9.2E-02,    0.000,  999,    0.000,  963.097,    6,    0.489, 2.68E+03,    5,    1.358, 1.97E+03,    6,    1.000, 2.66E+03,   36,    1.350,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.77E+03,   11,    1.404, 1.52E-03,  999,  7.7E-07, 4.18E+03,   11,    2.121,  801.546,   13,    0.407, 2.67E+03,    9,    1.356, 1.38E+03,   12,    0.700,    0.000,  999,    0.000, 3.47E+03,    9,    1.762, 2.77E+03,   11,    1.404, 4.18E+03,   11,    2.121
  5,  10,  235.536,   80,    0.104,    0.000,  999,    0.000,  739.658,   61,    0.326, 1.53E+03,   30,    0.674,   29.621,  790,  1.3E-02,  209.222,  111,  9.2E-02, 1.14E+03,   35,    0.501, 2.38E+03,   19,    1.047,  924.367,    4,    0.407,    0.000,  999,    0.000,  577.035,   22,    0.254, 2.32E+03,   18,    1.022,    0.000,  999,    0.000, 2.52E+03,    8,    1.108,  558.130,   41,    0.246,  182.749,   25,  8.0E-02,  117.540,  273,  5.2E-02, 1.27E+03,   14,    0.560,  924.367,    4,    0.407, 3.07E+03,    5,    1.354, 2.27E+03,    4,    1.000, 3.51E+03,   18,    1.548,  266.818,  153,    0.118,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.43E+03,   12,    1.071,   42.714,  284,  1.9E-02, 5.49E+03,   10,    2.419,  701.496,   33,    0.309, 2.34E+03,   21,    1.029, 1.81E+03,   20,    0.799,  266.818,  153,    0.118, 3.30E+03,   14,    1.455, 2.43E+03,   12,    1.071, 5.53E+03,   10,    2.438
  6,   4,  211.199,   99,    0.235,  131.879,  175,    0.146,  409.816,   93,    0.455,  490.388,   78,    0.545,  101.471,  140,    0.113,  103.753,  138,    0.115,  944.341,   46,    1.049, 1.04E+03,   46,    1.155,  518.937,    7,    0.576,    0.000,  999,    0.000,  632.709,   22,    0.703, 1.28E+03,   36,    1.424,  158.108,  152,    0.176, 1.77E+03,    9,    1.968,  237.872,   71,    0.264,   39.450,   94,  4.4E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  518.937,    7,    0.576, 2.01E+03,    6,    2.232,  900.204,   10,    1.000, 1.98E+03,   34,    2.204, 1.42E+03,   61,    1.579,  473.576,   87,    0.526,    0.000,  999,    0.000,  507.421,   55,    0.564,  503.634,   55,    0.559,  863.493,   51,    0.959,  154.380,   62,    0.171,  263.773,  108,    0.293,  392.783,   43,    0.436, 1.89E+03,   29,    2.105, 2.31E+03,   28,    2.569,  507.421,   55,    0.564, 1.37E+03,   36,    1.519
  6,  10,  211.889,   93,    0.100,    0.000,  999,    0.000,   51.750,  999,  2.4E-02, 2.06E+03,   28,    0.976,    0.000,  999,    0.000,  122.364,  198,  5.8E-02, 1.36E+03,   31,    0.643, 1.79E+03,   26,    0.845,  895.440,    5,    0.423,    0.000,  999,    0.000,  350.037,   37,    0.166, 2.15E+03,   19,    1.015,    0.000,  999,    0.000, 2.65E+03,    8,    1.253,  565.791,   40,    0.268,  195.023,   24,  9.2E-02,   91.620,  361,  4.3E-02, 1.58E+03,   11,    0.748,  895.440,    5,    0.423, 3.21E+03,    4,    1.520, 2.11E+03,    5,    1.000, 3.15E+03,   21,    1.488,    0.000,  999,    0.000,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.95E+03,   13,    0.920, 5.44E-02,  999,  2.6E-05, 4.59E+03,   11,    2.172,  434.008,   42,    0.205, 1.83E+03,   23,    0.866, 2.22E+03,   17,    1.049,    0.000,  999,    0.000, 2.27E+03,   20,    1.072, 1.95E+03,   13,    0.920, 4.59E+03,   11,    2.173
  7,   4,   11.136,  999,  5.1E-03,    0.000,  999,    0.000,  674.213,   59,    0.310, 1.50E+03,   27,    0.690,    0.000,  999,    0.000,  608.468,   47,    0.279,  635.328,   61,    0.292, 1.98E+03,   22,    0.909, 1.16E+03,    4,    0.533,    0.000,  999,    0.000,  815.183,   17,    0.374, 3.15E+03,   16,    1.446,  396.122,   53,    0.182, 3.59E+03,    5,    1.649,  265.696,   75,    0.122,  334.816,   16,    0.154,  740.185,   55,    0.340,  230.362,   92,    0.106, 1.16E+03,    4,    0.533, 3.86E+03,    4,    1.771, 2.18E+03,    5,    1.000, 2.61E+03,   23,    1.201,    0.000,  999,    0.000,  650.935,   58,    0.299,    0.000,  999,    0.000, 1.76E+03,   19,    0.807,  153.978,  125,  7.1E-02, 2.90E+03,   21,    1.332,  593.268,   32,    0.272,    0.000,  999,    0.000, 2.96E+03,    8,    1.359,  650.935,   58,    0.299, 1.24E+03,   33,    0.571, 1.76E+03,   19,    0.807, 3.06E+03,   20,    1.403
  7,  10,    0.000,  999,    0.000,    0.000,  999,    0.000,  134.686,  333,  6.6E-02, 1.92E+03,   24,    0.934,    0.000,  999,    0.000,  203.848,  123,  9.9E-02, 1.58E+03,   26,    0.771, 2.01E+03,   22,    0.978,  974.290,    4,    0.475,    0.000,  999,    0.000,  582.925,   22,    0.284, 2.34E+03,   18,    1.141,  112.339,  189,  5.5E-02, 3.10E+03,    7,    1.510,  290.710,   77,    0.142,  249.693,   19,    0.122,    8.812,  999,  4.3E-03,  996.752,   17,    0.486,  974.290,    4,    0.475, 3.39E+03,    4,    1.652, 2.05E+03,    5,    1.000, 3.59E+03,   18,    1.748, 1.02E+03,   64,    0.498,    0.000,  999,    0.000,  216.959,  122,    0.106, 1.79E+03,   20,    0.871,  162.889,  104,  7.9E-02, 4.06E+03,   13,    1.978,  536.078,   54,    0.261, 1.82E+03,   27,    0.886,    0.000,  999,    0.000, 1.02E+03,   64,    0.498, 3.38E+03,   14,    1.645, 2.00E+03,   13,    0.976, 4.22E+03,   12,    2.057
  8,   4,  149.076,  106,  4.3E-02,    0.000,  999,    0.000, 1.72E+03,   19,    0.490, 1.79E+03,   19,    0.510,    0.000,  999,    0.000,    0.000,  999,    0.000,  845.992,   38,    0.241, 2.84E+03,   13,    0.811, 1.21E+03,    3,    0.346,    0.000,  999,    0.000,  848.751,   13,    0.242, 2.15E+03,   17,    0.614,  382.551,   47,    0.109, 4.28E+03,    4,    1.220,  649.808,   26,    0.185,  182.049,   23,  5.2E-02,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.21E+03,    3,    0.346, 4.93E+03,    3,    1.406, 3.50E+03,    2,    1.000, 3.69E+03,   14,    1.053,    0.000,  999,    0.000,  452.600,   59,    0.129,    0.000,  999,    0.000, 1.64E+03,   18,    0.469,  131.585,  127,  3.8E-02, 4.18E+03,   13,    1.191,  490.982,   37,    0.140,  188.166,  218,  5.4E-02, 2.39E+03,   15,    0.681,  452.600,   59,    0.129, 1.13E+03,   46,    0.323, 1.64E+03,   18,    0.469, 4.31E+03,   13,    1.229
  8,  10,   38.744,  382,  1.6E-02,    0.000,  999,    0.000,   21.435,  999,  8.9E-03, 2.38E+03,   18,    0.991,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.16E+03,   26,    0.482, 2.23E+03,   15,    0.928,  857.344,    4,    0.357,    0.000,  999,    0.000,  442.455,   22,    0.184, 1.47E+03,   23,    0.612,   13.358,  999,  5.6E-03, 3.48E+03,    3,    1.449,    0.000,  999,    0.000,  183.288,   21,  7.6E-02,    0.000,  999,    0.000, 1.13E+03,   13,    0.471,  857.344,    4,    0.357, 3.48E+03,    3,    1.449, 2.40E+03,    3,    1.000, 3.39E+03,   14,    1.411, 1.82E+03,   34,    0.760,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.01E+03,   16,    0.837,  384.368,   59,    0.160, 4.94E+03,   12,    2.056,  701.651,   35,    0.292, 2.81E+03,   21,    1.170, 2.06E+03,   20,    0.858, 1.82E+03,   34,    0.760, 5.34E+03,   13,    2.222, 2.01E+03,   16,    0.837, 5.32E+03,   11,    2.216
  9,   4,  265.972,   50,    0.101,    0.000,  999,    0.000,  816.254,   33,    0.309, 1.82E+03,   16,    0.691,    0.000,  999,    0.000,    0.000,  999,    0.000,  718.984,   39,    0.273, 2.02E+03,   15,    0.765,  806.663,    4,    0.306,    0.000,  999,    0.000,  773.165,   12,    0.293, 2.41E+03,   15,    0.915,    0.000,  999,    0.000, 3.51E+03,    5,    1.332,  201.014,   88,  7.6E-02,  202.627,   19,  7.7E-02,  218.204,  134,  8.3E-02,   69.315,  214,  2.6E-02,  806.663,    4,    0.306, 3.71E+03,    3,    1.408, 2.64E+03,    3,    1.000, 2.74E+03,   16,    1.038,    0.000,  999,    0.000,  513.962,   54,    0.195,   66.032,  212,  2.5E-02, 1.65E+03,   17,    0.625,   77.890,  118,  3.0E-02, 3.90E+03,   12,    1.479,  524.770,   34,    0.199, 1.29E+03,   30,    0.491,    0.000,  999,    0.000,  513.962,   54,    0.195, 2.33E+03,   21,    0.885, 1.71E+03,   16,    0.650, 3.98E+03,   12,    1.508
  9,  10,  196.472,   56,    0.115,    0.000,  999,    0.000,  246.053,  116,    0.143, 1.47E+03,   20,    0.857,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.08E+03,   21,    0.631, 1.66E+03,   15,    0.968,  512.166,    4,    0.299,    0.000,  999,    0.000,  348.403,   20,    0.203, 1.17E+03,   22,    0.683,    0.000,  999,    0.000, 2.30E+03,    3,    1.341,    0.000,  999,    0.000,   95.508,   28,  5.6E-02,    0.000,  999,    0.000,  697.648,   16,    0.407,  512.166,    4,    0.299, 2.30E+03,    3,    1.341, 1.72E+03,    3,    1.000, 2.74E+03,   13,    1.599, 3.53E+03,   16,    2.056,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.40E+03,   14,    0.818,  667.391,   45,    0.389, 3.66E+03,   11,    2.132,  509.152,   35,    0.297,    0.000,  999,    0.000, 1.20E+03,   21,    0.699, 3.53E+03,   16,    2.056, 4.04E+03,   13,    2.353, 1.40E+03,   14,    0.818, 4.32E+03,    9,    2.521
 10,   4,  466.085,   36,    0.702,   16.537,  882,  2.5E-02,    0.000,  999,    0.000,  663.484,   10,    1.000,   32.170,  285,  4.8E-02,    0.000,  999,    0.000,  622.740,   59,    0.939,   38.355,  999,  5.8E-02,  207.445,   12,    0.313,    0.000,  999,    0.000,    0.000,  999,    0.000, 2.21E+03,   19,    3.335,    0.000,  999,    0.000, 1.08E+03,    7,    1.621,    0.000,  999,    0.000,   49.876,   51,  7.5E-02,   33.957,  442,  5.1E-02,    0.000,  999,    0.000,  207.445,   12,    0.313, 1.08E+03,    7,    1.621,  663.484,   10,    1.000,  661.095,   97,    0.996,  354.650,  132,    0.535,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.33E+03,   18,    2.011,   94.379,  167,    0.142, 1.94E+03,   21,    2.923,  388.368,   29,    0.585, 3.20E+03,    6,    4.826,    0.000,  999,    0.000,  354.650,  132,    0.535, 3.95E+03,   15,    5.946, 1.33E+03,   18,    2.011, 2.03E+03,   20,    3.065
 10,   5,  574.951,   28,    0.541,    0.000,  999,    0.000,  774.893,   36,    0.729,  288.094,   98,    0.271,   84.336,  148,  7.9E-02,   32.745,  375,  3.1E-02,  785.547,   43,    0.739, 1.22E+03,   31,    1.151,  292.789,    9,    0.275,    0.000,  999,    0.000,  635.747,   16,    0.598, 2.17E+03,   19,    2.045,    0.000,  999,    0.000, 1.72E+03,    5,    1.619,    0.000,  999,    0.000,   71.141,   43,  6.7E-02,    0.000,  999,    0.000,    0.000,  999,    0.000,  292.789,    9,    0.275, 1.72E+03,    5,    1.619, 1.06E+03,    7,    1.000, 2.01E+03,   29,    1.890, 4.01E+03,   30,    3.777,    0.000,  999,    0.000,  375.166,  126,    0.353, 1.09E+03,   34,    1.022,  824.569,   40,    0.776, 1.79E+03,   31,    1.688,  315.259,   55,    0.297, 2.53E+03,   19,    2.385,    0.000,  999,    0.000, 4.01E+03,   30,    3.777, 6.86E+03,   17,    6.458, 1.46E+03,   25,    1.375, 2.62E+03,   20,    2.463
 10,   6,  105.248,   88,  7.9E-02,   22.294,  852,  1.7E-02,  426.792,   47,    0.319,  912.359,   23,    0.681,    0.274,  999,  2.0E-04,   71.175,  177,  5.3E-02,  275.722,   68,    0.206,  998.433,   22,    0.746,  345.088,    6,    0.258,    0.000,  999,    0.000,  468.828,   14,    0.350, 1.39E+03,   18,    1.041,   41.757,  239,  3.1E-02, 1.81E+03,    5,    1.353,  236.584,   40,    0.177,   60.540,   40,  4.5E-02,  131.157,  143,  9.8E-02,  197.281,   55,    0.147,  345.088,    6,    0.258, 2.05E+03,    4,    1.530, 1.34E+03,    4,    1.000, 1.27E+03,   23,    0.951, 2.03E+03,   31,    1.519,    0.000,  999,    0.000,  383.666,   82,    0.286,  876.370,   33,    0.654,  265.509,   82,    0.198, 1.32E+03,   32,    0.983,  255.706,   65,    0.191,  781.112,   49,    0.583, 1.15E+03,   14,    0.859, 2.03E+03,   31,    1.519, 3.07E+03,   19,    2.293, 1.26E+03,   19,    0.941, 1.58E+03,   25,    1.182
 10,   7,    0.000,  999,    0.000,  130.314,  155,  8.1E-02,  463.492,   46,    0.287, 1.15E+03,   19,    0.713,    0.000,  999,    0.000,   86.745,  158,  5.4E-02,  510.867,   39,    0.317,  933.573,   23,    0.579,  343.771,   60,    0.213,   84.123,  249,  5.2E-02,  336.131,   20,    0.208, 1.35E+03,   18,    0.838,    0.000,  999,    0.000, 2.10E+03,    5,    1.301,   80.850,  125,  5.0E-02,  117.953,   21,  7.3E-02,  144.026,  136,  8.9E-02,  226.501,   51,    0.140,  427.893,    5,    0.265, 2.18E+03,    4,    1.352, 1.61E+03,    3,    1.000, 1.44E+03,   21,    0.896, 1.23E+03,   28,    0.762,    0.000,  999,    0.000,    0.000,  999,    0.000, 1.03E+03,   16,    0.638,  235.754,   61,    0.146, 2.32E+03,   13,    1.439,  327.815,   33,    0.203, 1.45E+03,   19,    0.900,  621.564,   31,    0.385, 1.23E+03,   28,    0.762, 3.01E+03,   11,    1.865, 1.03E+03,   16,    0.638, 2.56E+03,   13,    1.585
 10,   8,    0.000,  999,    0.000,    6.701,  999,  4.8E-03,  274.519,   62,    0.199, 1.11E+03,   16,    0.801,    0.000,  999,    0.000,   83.998,  138,  6.1E-02,  208.333,   72,    0.151, 1.13E+03,   15,    0.817,  393.261,    4,    0.284,    0.000,  999,    0.000,  236.327,   22,    0.171, 1.18E+03,   16,    0.853,  178.022,   49,    0.129, 1.83E+03,    4,    1.325,   63.042,  127,  4.6E-02,   96.229,   21,  7.0E-02,   68.242,  234,  4.9E-02,  260.410,   33,    0.188,  393.261,    4,    0.284, 1.89E+03,    3,    1.371, 1.38E+03,    3,    1.000, 1.34E+03,   17,    0.968,  317.906,  297,    0.230,  606.319,  130,    0.439,    0.000,  999,    0.000,  918.994,   15,    0.665,  194.690,   59,    0.141, 2.06E+03,   12,    1.492,  285.334,   28,    0.206,  560.650,   39,    0.406,    0.000,  999,    0.000,  924.225,   31,    0.669, 1.77E+03,   16,    1.280,  918.994,   15,    0.665, 2.26E+03,   11,    1.633
 10,   9,    2.161,  999,  2.7E-03,    0.000,  999,    0.000,    0.000,  999,    0.000,  807.581,    5,    1.000,   35.670,  219,  4.4E-02,  113.139,   69,    0.140,  376.072,   36,    0.466,  958.593,   17,    1.187,  231.009,    6,    0.286,    0.000,  999,    0.000,  198.568,   23,    0.246,  682.224,   22,    0.845,  206.537,   36,    0.256, 1.28E+03,    4,    1.582,    0.000,  999,    0.000,   39.229,   40,  4.9E-02,  152.084,   72,    0.188,  155.059,   40,    0.192,  231.009,    6,    0.286, 1.28E+03,    4,    1.582,  807.581,    5,    1.000, 1.33E+03,   16,    1.653,  995.324,   36,    1.232,   22.664,  722,  2.8E-02,    0.000,  999,    0.000,  841.600,   15,    1.042,  218.329,   45,    0.270, 2.14E+03,   11,    2.648,  265.095,   31,    0.328, 1.46E+03,   16,    1.814,  699.367,   24,    0.866, 1.02E+03,   26,    1.261, 2.75E+03,   10,    3.403,  841.600,   15,    1.042, 2.36E+03,   10,    2.919
